text,label
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Kibel jak z horroru, jebane średniowiecze!", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Kibel jak z horroru, jebane średniowiecze!", 1
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"No serio, jebany brak higieny, dramat na maxa!", 1
"Kibel jak z horroru, jebane średniowiecze!", 1
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Nie wierzę, jebane gówno na desce, serio?", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
"Kibel jak z horroru, jebane średniowiecze!", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Smród na poziomie jebanego wysypiska!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Smród na poziomie jebanego wysypiska!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Nie wierzę, jebane gówno na desce, serio?", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Smród na poziomie jebanego wysypiska!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Smród na poziomie jebanego wysypiska!", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
"No serio, jebany brak higieny, dramat na maxa!", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Jebana tragedia, jebie jakby ktoś tu zdechł!", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Smród na poziomie jebanego wysypiska!", 1
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Jebana tragedia, jebie jakby ktoś tu zdechł!", 1
"Jebana tragedia, jebie jakby ktoś tu zdechł!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Jebana tragedia, jebie jakby ktoś tu zdechł!", 1
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Kibel jak z horroru, jebane średniowiecze!", 1
"Jebana tragedia, jebie jakby ktoś tu zdechł!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"No serio, jebany brak higieny, dramat na maxa!", 1
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Kibel jak z horroru, jebane średniowiecze!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Kibel jak z horroru, jebane średniowiecze!", 1
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Kibel jak z horroru, jebane średniowiecze!", 1
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Smród na poziomie jebanego wysypiska!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Nie wierzę, jebane gówno na desce, serio?", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"No serio, jebany brak higieny, dramat na maxa!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Smród na poziomie jebanego wysypiska!", 1
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Jebana tragedia, jebie jakby ktoś tu zdechł!", 1
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Nie wierzę, jebane gówno na desce, serio?", 1
"Smród na poziomie jebanego wysypiska!", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"No serio, jebany brak higieny, dramat na maxa!", 1
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Kibel jak z horroru, jebane średniowiecze!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Smród na poziomie jebanego wysypiska!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Smród na poziomie jebanego wysypiska!", 1
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Jebana tragedia, jebie jakby ktoś tu zdechł!", 1
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Jebana tragedia, jebie jakby ktoś tu zdechł!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Jebana tragedia, jebie jakby ktoś tu zdechł!", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"No serio, jebany brak higieny, dramat na maxa!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"No serio, jebany brak higieny, dramat na maxa!", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Smród na poziomie jebanego wysypiska!", 1
"Nie wierzę, jebane gówno na desce, serio?", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
"Kibel jak z horroru, jebane średniowiecze!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Smród na poziomie jebanego wysypiska!", 1
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"No serio, jebany brak higieny, dramat na maxa!", 1
"Nie wierzę, jebane gówno na desce, serio?", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
"Jebana tragedia, jebie jakby ktoś tu zdechł!", 1
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Smród na poziomie jebanego wysypiska!", 1
"Toaleta dla pojebanych, serio, dramat!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Smród na poziomie jebanego wysypiska!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Kibel jak z horroru, jebane średniowiecze!", 1
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Totalna porażka, jebane gówno na podłodze!", 1
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Smród na poziomie jebanego wysypiska!", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Kibel jak z horroru, jebane średniowiecze!", 1
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Kibel jak z horroru, jebane średniowiecze!", 1
"Smród na poziomie jebanego wysypiska!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"No serio, jebany brak higieny, dramat na maxa!", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Kurwa, jebie tu jak z rynsztoka!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Jebana tragedia, jebie jakby ktoś tu zdechł!", 1
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Jak można tak zjebać toaletę, jebane dno!", 1
"Gówniana organizacja, lepiej iść na dwór!", 1
